route_id,bus_id,stop_sequence,day_of_week,hour_of_day,is_weekend,is_rush_hour,current_speed_kmph,distance_to_next_stop_m,historical_avg_delay_min,weather,dwell_time_sec,actual_eta_min
R45,BUS005,2,0,22,0,0,18.0,2646.2,1.94,1,55.8,9.57
R27A,BUS004,2,6,17,1,0,25.9,1519.7,1.79,0,32.1,4.33
R57,BUS002,3,4,21,0,0,33.7,2068.1,2.08,1,30.4,5.27
R27A,BUS002,1,6,15,1,0,29.0,1662.6,1.41,0,32.6,5.35
R27A,BUS004,1,3,9,0,1,16.9,1339.1,5.81,0,96.6,6.89
R27C,BUS004,2,6,11,1,0,29.7,2997.6,0.14,1,11.0,7.76
R27C,BUS001,1,6,5,1,0,26.5,2444.9,0.36,1,41.8,6.29
R27C,BUS001,1,0,22,0,0,20.5,2750.9,0.0,0,24.1,7.85
R26,BUS004,1,1,12,0,0,23.0,1684.9,2.13,2,16.4,6.32
R27A,BUS003,2,5,17,1,0,32.3,1876.5,1.61,0,41.6,4.0
R27A,BUS004,3,1,22,0,0,21.7,1279.0,0.11,0,51.6,3.08
R27A,BUS005,1,3,15,0,0,19.9,1735.3,0.87,1,33.0,5.31
R26,BUS002,3,6,15,1,0,27.2,1269.5,0.74,0,30.6,3.98
R27A,BUS003,1,5,5,1,0,17.1,1942.8,3.11,0,50.4,7.44
R27A,BUS003,2,5,16,1,0,22.5,1807.6,1.74,0,37.0,5.44
R26,BUS005,2,2,14,0,0,24.3,1891.6,2.98,1,50.2,6.76
R45,BUS004,2,4,9,0,1,19.7,2930.9,4.43,0,93.9,10.1
R27C,BUS004,2,4,6,0,0,14.9,3113.8,2.13,0,36.1,13.85
R27C,BUS002,2,0,10,0,1,13.4,2457.5,4.22,0,54.0,13.11
R57,BUS002,2,0,15,0,0,17.5,1726.5,1.25,1,7.5,7.7
R27A,BUS005,2,6,13,1,0,21.4,1835.5,0.4,1,45.8,6.14
R57,BUS004,1,2,13,0,0,12.4,1458.8,0.69,0,63.4,7.41
R45,BUS002,2,1,12,0,0,17.1,2825.9,1.38,1,13.9,11.67
R27A,BUS003,3,4,13,0,0,18.9,1665.9,1.78,1,48.7,6.87
R27C,BUS004,2,0,11,0,0,14.0,2621.4,1.87,0,57.4,11.93
R26,BUS002,2,0,5,0,0,17.8,2165.7,1.14,0,34.7,7.72
R27A,BUS002,2,1,14,0,0,12.2,1893.8,1.91,0,60.8,10.11
R26,BUS004,2,6,18,1,0,18.4,1406.4,0.99,0,38.1,4.7
R26,BUS001,2,5,17,1,0,25.4,1665.0,1.35,2,41.3,6.68
R57,BUS002,2,4,19,0,1,16.2,1839.4,4.61,1,65.0,7.79
R57,BUS005,2,1,6,0,0,16.0,1360.7,0.6,0,28.9,5.17
R45,BUS001,2,2,13,0,0,21.4,2345.5,2.52,0,42.3,7.3
R45,BUS003,1,3,22,0,0,22.5,2867.2,1.42,0,29.0,8.24
R57,BUS005,3,4,8,0,1,17.9,1537.7,5.38,0,54.6,8.41
R27C,BUS003,2,2,22,0,0,17.7,2562.1,1.48,0,47.3,8.6
R57,BUS005,2,1,20,0,1,13.1,1691.6,6.46,0,78.3,9.66
R45,BUS003,2,3,21,0,0,16.6,2808.1,1.67,0,34.2,10.69
R27A,BUS004,1,0,16,0,0,16.9,1913.2,1.4,0,21.8,7.44
R45,BUS004,2,5,11,1,0,22.8,2553.5,1.32,0,24.3,7.42
R57,BUS003,1,1,22,0,0,12.3,1582.6,1.12,0,34.1,7.78
R27C,BUS004,1,1,6,0,0,24.8,2946.2,0.5,0,49.1,6.82
R27C,BUS001,1,0,8,0,1,8.9,2672.8,5.45,0,81.1,20.07
R27C,BUS002,2,1,8,0,1,11.7,1956.3,4.72,0,65.7,12.95
R26,BUS002,3,4,21,0,0,27.0,1737.5,3.26,1,24.9,5.71
R57,BUS003,1,4,14,0,0,13.1,1247.4,1.83,0,24.9,7.35
R57,BUS004,1,2,22,0,0,15.5,1355.4,1.97,0,47.7,6.7
R45,BUS004,1,2,9,0,1,9.9,2307.3,5.29,1,63.4,16.34
R27A,BUS004,1,2,22,0,0,24.4,1519.6,1.95,0,33.0,3.29
R26,BUS003,2,0,6,0,0,24.1,1720.9,0.63,0,65.2,3.61
R45,BUS003,2,2,5,0,0,22.0,2791.4,1.13,1,21.7,8.88
R27C,BUS005,2,6,13,1,0,22.3,2697.7,1.14,0,54.3,8.12
R26,BUS001,2,4,17,0,1,10.9,1860.8,6.14,0,87.3,12.81
R27C,BUS004,2,0,20,0,1,20.3,2652.5,5.28,0,63.7,9.92
R27A,BUS004,3,4,8,0,1,18.8,1915.1,5.28,0,43.6,8.14
R26,BUS001,1,2,9,0,1,16.4,1669.0,5.13,0,87.5,8.65
R57,BUS004,3,2,13,0,0,23.6,1566.9,1.24,0,39.8,2.83
R27A,BUS002,3,3,20,0,1,12.3,1750.0,4.98,0,78.7,9.71
R27A,BUS005,3,6,11,1,0,27.6,1324.1,1.71,1,28.9,5.38
R57,BUS003,2,0,21,0,0,20.1,1183.1,0.0,1,52.5,3.24
R45,BUS004,1,6,21,1,0,27.3,2514.3,1.71,1,33.6,8.43
R27C,BUS003,2,3,9,0,1,7.7,1841.3,4.89,0,68.7,16.66
R57,BUS003,2,0,5,0,0,18.8,1388.0,0.94,0,51.3,4.51
R27C,BUS001,2,5,9,1,0,26.6,2408.4,0.82,0,25.9,6.21
R27A,BUS003,2,0,11,0,0,25.0,1873.0,1.78,0,37.1,5.67
R26,BUS002,3,6,17,1,0,24.0,1834.8,0.22,0,32.4,4.51
R26,BUS003,2,5,17,1,0,18.5,1963.0,1.55,2,16.8,7.55
R45,BUS001,2,3,16,0,0,18.7,2216.6,1.98,1,22.3,9.21
R27A,BUS003,2,6,8,1,0,33.2,1868.7,1.18,0,16.4,4.16
R27A,BUS003,1,6,18,1,0,21.8,1725.8,0.99,0,36.6,4.83
R57,BUS003,2,0,11,0,0,19.8,1596.5,2.53,2,54.6,7.48
R26,BUS002,2,4,13,0,0,15.2,1608.6,3.21,0,38.7,7.35
R45,BUS005,1,1,8,0,1,6.2,2410.2,4.21,1,55.4,26.74
R27A,BUS001,2,6,15,1,0,27.9,1513.7,1.68,0,38.1,3.89
R57,BUS005,2,2,21,0,0,15.9,1268.4,1.11,0,41.6,5.33
R27C,BUS004,2,1,16,0,0,23.8,2808.1,1.5,0,43.4,7.74
R57,BUS005,2,0,10,0,1,9.3,1511.1,6.02,0,51.0,12.41
R26,BUS005,3,0,13,0,0,11.2,1571.1,1.72,0,48.7,9.47
R57,BUS004,2,0,11,0,0,18.7,1719.8,1.69,1,23.8,6.4
R26,BUS004,1,1,5,0,0,17.4,1852.6,2.16,0,45.5,7.57
R57,BUS002,3,2,9,0,1,25.6,1712.2,4.53,0,56.7,5.87
R57,BUS005,1,1,15,0,0,15.9,1925.3,2.07,0,58.2,7.32
R57,BUS004,1,0,5,0,0,16.1,1867.1,1.56,0,37.3,8.06
R27C,BUS003,2,2,20,0,1,12.1,2428.2,6.1,0,64.9,14.08
R57,BUS005,3,6,10,1,0,26.5,1854.1,1.11,0,26.4,3.55
R45,BUS003,2,6,14,1,0,36.7,2686.0,0.15,0,37.3,3.82
R26,BUS001,3,6,8,1,0,28.5,1767.9,1.44,0,26.5,4.17
R45,BUS003,2,6,20,1,0,30.5,2863.1,1.1,2,21.9,9.13
R27A,BUS002,1,1,16,0,0,16.9,1786.3,0.01,1,5.0,7.79
R27C,BUS004,2,1,15,0,0,18.0,2721.2,2.48,0,19.1,10.17
R27C,BUS001,2,4,5,0,0,19.4,2587.2,2.82,0,45.6,9.0
R26,BUS001,1,6,6,1,0,19.1,2039.1,1.68,0,47.6,8.21
R27C,BUS004,1,1,10,0,1,9.9,2221.5,5.06,0,58.8,15.31
R26,BUS001,2,6,8,1,0,25.4,1920.7,1.79,0,53.1,6.27
R26,BUS002,1,4,7,0,0,22.6,2081.0,1.27,0,37.1,6.66
R26,BUS003,2,1,8,0,1,12.8,2006.5,4.59,0,83.3,11.65
R26,BUS002,1,1,7,0,0,23.5,1712.3,1.6,1,46.6,5.94
R26,BUS004,3,2,12,0,0,13.3,1321.7,2.81,1,39.3,8.7
R45,BUS003,2,4,18,0,1,4.0,2493.3,5.03,0,90.1,37.76
R45,BUS004,2,0,10,0,1,17.5,2171.6,5.26,0,82.3,9.29
R27C,BUS004,1,5,18,1,0,30.2,2626.8,1.0,0,42.9,5.95
R26,BUS005,2,2,15,0,0,20.2,1650.0,0.43,0,18.8,4.38
R57,BUS002,2,3,20,0,1,20.0,2100.2,3.88,0,40.6,7.35
R45,BUS001,1,4,16,0,0,19.8,2818.7,1.42,0,24.5,9.4
R26,BUS002,2,6,13,1,0,28.3,1287.4,0.17,0,51.7,2.7
R26,BUS001,3,3,14,0,0,24.5,1690.9,1.53,0,38.3,5.27
R57,BUS003,2,3,5,0,0,15.2,1729.5,1.97,1,67.1,7.81
R26,BUS003,3,0,16,0,0,12.4,1758.2,1.3,0,42.0,8.86
R26,BUS005,3,3,18,0,1,18.2,2027.2,4.51,0,83.2,8.95
R27C,BUS005,1,6,8,1,0,29.9,2962.2,1.44,0,5.0,7.23
R26,BUS005,2,3,14,0,0,20.9,1551.7,0.91,0,28.2,5.21
R27A,BUS003,1,2,10,0,1,19.2,1501.0,4.38,0,57.7,6.27
R27C,BUS004,1,0,22,0,0,19.3,2447.7,1.93,0,43.6,8.22
R45,BUS005,2,4,11,0,0,21.7,2453.1,2.23,0,39.0,8.19
R45,BUS001,2,4,9,0,1,8.6,2209.3,6.26,0,57.6,18.04
R26,BUS001,1,5,11,1,0,23.3,1495.4,0.58,0,40.2,4.81
R27C,BUS004,1,4,19,0,1,12.8,2652.4,4.92,0,90.9,14.71
R57,BUS004,1,2,21,0,0,19.7,2122.9,1.58,0,33.4,7.46
R26,BUS001,3,1,9,0,1,13.6,1724.5,4.14,1,57.9,10.11
R27A,BUS002,1,4,6,0,0,19.9,1542.2,1.08,0,48.8,5.75
R45,BUS003,2,6,18,1,0,26.7,3442.0,1.49,0,11.3,8.81
R45,BUS003,1,5,6,1,0,27.9,2402.2,1.76,0,26.7,5.24
R57,BUS004,3,5,20,1,0,18.9,1666.4,2.15,0,28.8,6.02
R57,BUS003,3,3,11,0,0,13.2,1341.0,0.34,0,8.6,5.79
R26,BUS001,2,1,7,0,0,13.5,1932.5,1.21,0,56.2,9.37
R27A,BUS002,2,1,12,0,0,22.7,1273.9,1.8,0,5.0,4.04
R27A,BUS002,2,0,16,0,0,12.9,1665.1,1.64,1,29.0,8.29
R27A,BUS001,1,3,9,0,1,15.4,1499.2,4.69,0,69.7,7.58
R45,BUS005,2,2,17,0,1,10.4,1994.4,6.02,0,87.5,14.25
R27C,BUS004,2,6,6,1,0,18.1,2509.7,2.29,0,5.0,9.94
R27A,BUS004,2,6,19,1,0,33.4,2139.8,1.61,0,39.6,5.01
R27C,BUS004,2,1,12,0,0,11.3,2357.0,1.63,1,49.8,14.39
R45,BUS002,1,5,10,1,0,29.3,2390.5,1.55,0,45.3,5.67
R45,BUS001,1,5,6,1,0,30.7,3009.2,1.57,0,46.2,6.77
R27C,BUS005,1,3,19,0,1,14.5,2138.6,5.54,0,59.0,10.25
R26,BUS005,3,0,6,0,0,20.1,1852.6,1.31,0,25.2,6.69
R45,BUS001,1,5,12,1,0,24.8,2477.5,1.32,0,52.2,7.13
R27C,BUS001,1,2,11,0,0,17.6,2796.9,2.04,0,46.2,10.14
R27A,BUS003,3,3,15,0,0,16.7,1654.3,2.42,0,22.8,6.5
R45,BUS005,1,6,22,1,0,25.4,1886.5,0.3,1,47.8,4.75
R57,BUS001,1,0,16,0,0,17.8,1818.8,1.38,0,34.5,6.83
R26,BUS003,3,1,12,0,0,13.1,1422.6,1.41,2,57.5,9.64
R27A,BUS002,1,1,19,0,1,19.6,1659.5,4.73,0,63.5,8.4
R45,BUS001,2,5,8,1,0,24.2,2634.6,2.34,1,45.7,7.71
R26,BUS005,1,2,17,0,1,5.5,1962.3,4.93,0,54.8,23.1
R27C,BUS005,1,4,9,0,1,18.1,1790.6,3.84,0,40.7,7.46
R45,BUS004,2,5,15,1,0,28.6,1956.0,2.32,1,34.2,5.97
R57,BUS005,1,5,6,1,0,32.3,1391.1,1.21,0,23.8,3.0
R57,BUS003,2,2,8,0,1,16.6,1367.6,5.45,0,69.4,6.92
R27C,BUS005,1,1,22,0,0,15.4,2516.8,2.28,0,50.9,11.17
R45,BUS003,2,4,14,0,0,17.7,2346.7,3.25,1,31.9,9.65
R27C,BUS003,1,3,14,0,0,13.8,2155.4,2.27,0,51.5,10.26
R27C,BUS001,1,0,11,0,0,17.0,2849.5,2.03,0,47.5,10.85
R27C,BUS003,2,2,21,0,0,8.6,2621.4,0.26,0,28.1,18.24
R27A,BUS003,3,4,18,0,1,20.6,1763.4,4.72,0,63.2,7.17
R57,BUS004,3,6,7,1,0,22.4,1461.2,1.97,2,44.5,5.76
R27C,BUS003,1,3,18,0,1,13.7,2044.2,4.31,1,92.2,11.53
R27A,BUS004,1,0,21,0,0,23.3,1367.0,2.42,0,45.1,3.81
R57,BUS003,3,5,9,1,0,16.9,1773.1,1.25,0,46.6,6.07
R45,BUS005,1,2,5,0,0,28.4,2980.5,0.0,0,40.6,6.04
R26,BUS004,2,5,18,1,0,25.4,1387.9,3.51,0,36.6,5.25
R27A,BUS004,3,5,16,1,0,29.8,1706.8,0.65,0,44.7,4.53
R45,BUS005,1,6,21,1,0,20.7,2842.2,0.0,0,71.6,7.97
R45,BUS001,2,5,21,1,0,25.2,2846.2,1.68,0,24.2,7.49
R57,BUS001,1,3,17,0,1,18.5,1834.2,5.63,0,83.6,8.25
R45,BUS001,1,0,13,0,0,27.7,2448.0,0.97,0,64.2,5.63
R45,BUS005,1,5,20,1,0,30.1,2848.4,1.34,0,32.1,6.47
R45,BUS001,1,0,15,0,0,13.0,2607.8,0.22,0,49.7,12.15
R26,BUS005,2,3,6,0,0,22.6,1531.6,0.98,0,25.1,4.05
R26,BUS004,2,5,12,1,0,25.8,2191.5,1.1,1,5.0,6.53
R27C,BUS004,1,0,7,0,0,14.3,2509.4,2.06,0,36.3,11.16
R45,BUS002,2,2,19,0,1,15.7,2666.7,5.59,1,60.7,12.81
R26,BUS002,3,4,7,0,0,28.6,2107.1,1.12,1,51.8,5.09
R45,BUS005,2,5,19,1,0,37.3,2687.1,1.68,0,28.4,4.98
R27C,BUS002,1,4,8,0,1,14.5,2612.8,3.88,0,63.5,12.15
R27C,BUS005,2,6,19,1,0,17.7,2109.8,2.01,0,38.9,7.53
R57,BUS001,1,0,12,0,0,10.6,1739.1,1.77,0,47.5,9.67
R27C,BUS004,1,3,21,0,0,22.3,2494.5,1.1,0,36.7,6.47
R45,BUS002,2,6,5,1,0,28.8,3477.5,2.43,0,26.1,7.67
R57,BUS004,1,6,16,1,0,28.8,1831.6,1.29,0,64.9,3.85
R45,BUS002,2,4,12,0,0,18.8,3261.8,1.14,1,51.2,11.39
R27A,BUS005,1,1,13,0,0,17.4,1734.0,2.17,0,39.3,7.05
R27C,BUS003,2,5,7,1,0,28.4,1932.0,1.89,0,49.8,3.94
R27A,BUS004,3,6,19,1,0,23.7,1833.8,1.35,0,25.5,6.04
R57,BUS003,2,3,10,0,1,3.0,1408.2,4.2,0,53.5,29.53
R45,BUS003,1,1,6,0,0,14.6,2173.3,0.97,1,43.9,10.17
R57,BUS001,2,6,13,1,0,29.0,2202.5,0.2,2,18.3,7.48
R57,BUS005,2,3,17,0,1,18.1,1720.5,5.79,1,75.5,9.1
R27A,BUS005,3,2,12,0,0,25.5,2037.3,2.01,2,43.8,6.23
R27A,BUS001,2,4,17,0,1,15.0,1444.0,3.66,1,89.5,8.46
R27A,BUS002,1,2,21,0,0,17.6,1597.5,3.13,0,45.7,6.13
R57,BUS003,2,2,13,0,0,11.9,1549.2,2.8,2,38.3,10.82
R27C,BUS005,1,2,5,0,0,19.7,3087.8,0.28,0,36.4,10.3
R57,BUS001,2,6,5,1,0,25.5,1967.6,0.92,1,47.9,6.12
R27C,BUS004,2,6,17,1,0,25.6,2440.6,2.67,0,24.5,6.67
R27A,BUS002,3,1,20,0,1,6.9,1530.6,5.41,0,77.8,15.46
R57,BUS004,1,0,15,0,0,24.0,1851.3,1.09,0,51.3,5.03
R26,BUS005,1,2,17,0,1,8.4,1009.8,5.87,1,45.8,10.04
R27C,BUS001,2,6,5,1,0,18.5,2485.7,0.84,0,27.3,7.72
R45,BUS004,1,6,19,1,0,28.9,2348.1,2.54,1,46.2,6.29
R27A,BUS001,3,6,22,1,0,16.9,1294.1,3.27,1,17.8,7.11
R27A,BUS005,3,0,13,0,0,21.4,1655.0,2.34,1,24.9,7.01
R27A,BUS003,3,3,21,0,0,19.7,1824.3,2.23,0,28.2,5.67
R57,BUS001,2,6,18,1,0,33.9,2184.0,1.34,0,38.6,3.22
R26,BUS003,3,1,19,0,1,10.3,1680.9,5.29,1,80.7,11.6
R45,BUS002,2,3,9,0,1,18.1,3032.6,5.0,0,92.1,12.97
R27C,BUS001,1,0,18,0,1,11.2,3039.8,6.24,0,42.2,19.03
R26,BUS005,3,4,18,0,1,12.4,2015.3,3.77,0,56.3,10.65
R27C,BUS003,1,0,7,0,0,16.9,2298.0,0.3,2,50.4,9.73
R27C,BUS005,1,2,13,0,0,17.5,2526.4,1.37,1,9.0,9.81
R27C,BUS001,2,4,14,0,0,28.2,2732.7,0.88,0,28.3,5.98
R57,BUS005,2,2,15,0,0,23.6,1224.0,0.23,0,56.5,3.47
R57,BUS004,3,4,18,0,1,13.1,1655.4,5.52,0,51.6,9.55
R27C,BUS004,2,2,20,0,1,11.4,3242.7,4.24,0,59.2,18.64
R27A,BUS003,2,3,22,0,0,31.0,1420.3,0.91,0,42.0,2.27
R27C,BUS002,2,4,12,0,0,20.0,2023.8,2.13,0,29.2,6.38
R27A,BUS005,1,3,13,0,0,19.5,1783.2,2.76,0,24.7,7.17
R27C,BUS003,1,2,11,0,0,19.1,2149.7,1.0,0,23.0,7.78
R27A,BUS001,1,4,13,0,0,13.8,1645.1,2.44,0,41.9,9.72
R45,BUS004,2,1,10,0,1,4.6,2422.9,3.81,0,32.5,33.04
R27C,BUS005,1,2,9,0,1,16.6,2832.2,4.56,0,80.6,12.24
R27C,BUS004,1,1,6,0,0,18.6,2513.5,1.32,0,35.8,9.11
R57,BUS005,1,3,10,0,1,11.7,1343.4,4.0,1,72.4,9.62
R57,BUS001,1,3,10,0,1,13.7,2189.5,5.5,0,60.9,11.47
R26,BUS005,1,6,20,1,0,19.5,1811.6,1.27,2,42.4,8.48
R27A,BUS005,3,2,9,0,1,10.8,1713.0,5.79,0,78.0,11.19
R57,BUS004,1,5,16,1,0,23.8,1755.1,0.76,1,59.1,4.95
R27A,BUS003,3,4,20,0,1,11.8,1570.4,4.94,0,74.6,10.37
R27A,BUS005,3,3,22,0,0,10.7,1896.3,1.63,0,62.7,12.17
R45,BUS002,2,1,19,0,1,15.3,3127.8,6.62,1,62.8,15.55
R45,BUS003,1,6,16,1,0,30.4,2314.6,1.86,0,19.6,5.11
R26,BUS003,3,3,19,0,1,12.9,1536.2,3.37,0,53.6,8.65
R27A,BUS001,3,2,21,0,0,26.1,1399.9,1.18,0,30.5,3.83
R57,BUS003,2,0,11,0,0,25.2,1640.5,0.85,0,5.0,3.9
R26,BUS001,3,4,5,0,0,22.4,1781.3,1.84,0,65.4,5.18
R26,BUS003,2,1,5,0,0,20.2,1766.5,2.01,0,33.9,6.45
R27A,BUS001,1,6,9,1,0,24.7,1716.9,2.17,0,10.5,5.63
R57,BUS002,1,1,6,0,0,19.5,1627.1,0.7,0,35.2,4.63
R27A,BUS005,3,4,12,0,0,18.5,1028.7,0.77,0,14.8,2.68
R57,BUS004,2,6,21,1,0,23.4,1687.3,2.42,0,40.5,5.99
R57,BUS001,3,3,22,0,0,12.7,1409.6,0.04,0,38.1,6.76
R57,BUS002,1,0,13,0,0,8.2,2158.7,1.86,1,32.3,17.33
R26,BUS003,3,4,20,0,1,11.3,1594.9,5.92,0,48.7,11.58
R27A,BUS003,2,6,14,1,0,31.0,1730.7,1.78,0,17.7,4.01
R27A,BUS001,2,4,21,0,0,21.8,1885.5,0.0,0,45.1,4.9
R26,BUS001,1,5,10,1,0,29.2,1695.4,0.91,0,10.8,3.42
R57,BUS001,1,2,10,0,1,15.3,1778.6,5.13,0,57.1,10.02
R27A,BUS005,3,0,21,0,0,18.0,1731.4,2.79,0,40.0,6.82
R45,BUS003,2,3,13,0,0,24.5,2045.0,1.98,0,42.2,6.16
R57,BUS003,1,6,6,1,0,17.4,1699.2,1.22,1,47.1,7.09
R27A,BUS002,1,3,12,0,0,23.1,2237.6,2.4,0,40.3,5.92
R57,BUS004,3,1,11,0,0,19.9,1495.5,2.54,0,33.8,5.9
R45,BUS002,1,3,20,0,1,10.5,2254.8,4.92,0,57.7,14.77
R57,BUS005,3,3,5,0,0,18.8,1580.2,1.93,0,19.3,5.14
R26,BUS001,1,1,12,0,0,27.0,1420.5,0.59,1,49.9,3.6
R26,BUS003,3,5,14,1,0,28.4,1934.9,1.42,0,41.4,3.63
R57,BUS004,1,0,10,0,1,6.5,1535.4,4.23,0,68.2,16.18
R45,BUS005,2,1,13,0,0,23.9,2414.2,1.31,0,22.4,6.75
R57,BUS002,1,3,20,0,1,7.4,1723.4,4.42,0,61.6,14.93
R26,BUS004,1,3,21,0,0,23.9,2038.0,1.18,0,16.9,6.16
R57,BUS003,2,0,14,0,0,21.8,1809.5,1.34,0,36.7,5.94
R26,BUS002,3,2,7,0,0,22.8,1329.7,1.59,0,9.2,4.53
R27A,BUS003,3,5,15,1,0,23.4,2023.4,1.34,0,46.8,5.86
R26,BUS001,3,6,12,1,0,25.7,1944.6,1.39,0,41.9,5.86
R26,BUS004,2,2,22,0,0,14.9,2387.1,2.13,0,37.9,10.45
R57,BUS004,3,5,22,1,0,29.5,1589.2,2.17,1,38.7,3.92
R57,BUS002,1,4,21,0,0,10.6,1270.8,2.4,0,39.7,8.77
R26,BUS001,3,4,6,0,0,15.3,1722.1,1.18,0,24.5,7.6
R57,BUS005,2,1,18,0,1,12.2,1807.1,4.83,0,74.3,11.09
R27A,BUS003,2,5,12,1,0,25.5,1540.9,3.05,0,36.5,4.61
R26,BUS005,1,0,7,0,0,19.8,1600.7,0.61,0,26.5,4.8
R27A,BUS003,3,1,14,0,0,24.8,1744.0,2.17,0,30.7,5.22
R26,BUS001,1,1,11,0,0,24.3,1827.1,0.61,1,43.9,6.41
R45,BUS005,2,6,9,1,0,26.4,2487.9,1.48,0,35.9,7.41
R45,BUS003,1,2,11,0,0,20.8,2350.1,0.53,2,38.3,8.15
R27C,BUS002,1,1,6,0,0,20.4,2482.1,0.0,0,46.8,7.67
R57,BUS004,3,6,18,1,0,29.5,1745.9,1.08,0,31.6,4.37
R57,BUS002,3,4,17,0,1,16.2,1735.6,5.01,0,67.3,8.38
R27C,BUS002,1,4,13,0,0,21.9,2294.4,2.02,0,20.9,7.01
R57,BUS001,3,5,6,1,0,25.6,1503.4,0.76,0,30.3,2.89
R57,BUS003,2,5,9,1,0,28.3,1677.7,0.47,0,39.3,4.17
R26,BUS003,3,6,15,1,0,23.3,1410.2,1.71,1,33.7,4.87
R27C,BUS002,1,4,16,0,0,25.8,3037.0,1.33,0,30.9,8.18
R27A,BUS004,2,2,9,0,1,11.2,1823.6,5.91,0,73.5,12.51
R27C,BUS003,1,5,10,1,0,23.6,1951.8,0.82,0,30.4,5.61
R45,BUS001,1,2,15,0,0,21.7,2334.9,2.03,0,20.1,6.65
R45,BUS001,1,1,5,0,0,16.3,2395.7,1.83,0,34.0,9.85
R45,BUS001,2,1,7,0,0,26.4,2696.8,2.57,0,8.4,6.09
R27C,BUS001,2,4,18,0,1,11.7,2465.2,5.99,1,85.2,14.83
R45,BUS004,1,5,17,1,0,23.8,1984.3,1.85,0,52.0,6.63
R57,BUS001,1,5,14,1,0,25.4,1611.2,2.85,0,45.1,4.77
R57,BUS004,1,2,22,0,0,18.7,1339.1,1.2,0,53.3,5.19
R45,BUS005,2,1,22,0,0,22.2,2192.4,0.64,0,25.0,7.18
R27A,BUS004,1,0,16,0,0,14.7,1512.4,0.0,0,68.9,6.31
R27A,BUS005,1,5,11,1,0,26.5,1743.8,0.8,0,38.0,3.97
R57,BUS004,1,0,13,0,0,20.8,1952.0,2.69,0,43.8,5.74
R45,BUS005,1,2,19,0,1,16.8,2980.8,3.21,0,65.2,13.1
R45,BUS005,1,4,21,0,0,16.7,2151.9,1.51,0,33.3,8.38
R27C,BUS002,2,1,22,0,0,17.2,2693.8,1.47,0,38.1,9.84
R27C,BUS002,1,1,6,0,0,25.0,2886.9,1.0,0,46.6,6.39
R45,BUS004,1,4,8,0,1,11.6,2871.6,4.73,1,58.0,18.06
R26,BUS004,3,2,5,0,0,29.4,1906.1,2.16,0,5.0,5.03
R26,BUS001,2,1,14,0,0,21.6,1636.3,2.56,1,18.5,6.17
R27A,BUS004,2,5,22,1,0,28.4,1592.8,1.11,1,30.4,4.23
R27C,BUS004,2,3,11,0,0,22.4,2779.8,1.96,0,39.5,7.88
R57,BUS001,1,2,11,0,0,20.4,1766.4,2.45,0,59.6,6.65
R57,BUS005,1,6,14,1,0,31.8,1536.6,1.78,0,62.6,1.93
R26,BUS004,2,2,19,0,1,21.5,1586.4,5.04,0,51.0,6.35
R26,BUS002,3,2,20,0,1,6.0,1292.2,4.77,2,58.7,16.14
R57,BUS003,2,2,19,0,1,13.5,1529.6,4.24,2,59.9,10.07
R45,BUS004,2,4,19,0,1,17.9,2210.8,5.49,0,63.6,9.5
R26,BUS003,2,3,13,0,0,24.3,2338.5,1.11,0,46.6,6.48
R27A,BUS002,3,6,9,1,0,20.3,1643.8,4.05,0,26.7,6.91
R27A,BUS003,2,5,21,1,0,28.3,1744.9,1.98,0,58.6,5.53
R45,BUS004,2,3,19,0,1,18.7,2115.5,5.67,0,67.5,9.62
R26,BUS001,3,4,5,0,0,22.2,1683.8,1.58,0,43.8,6.35
R57,BUS003,2,5,20,1,0,24.6,1251.7,1.64,0,24.2,4.34
R45,BUS001,1,2,22,0,0,22.6,2385.8,1.91,2,21.2,8.69
R27C,BUS005,2,1,8,0,1,13.4,3106.8,3.79,0,60.1,15.13
R27C,BUS004,1,3,7,0,0,15.2,2499.5,1.48,0,54.0,11.26
R27A,BUS001,2,4,18,0,1,15.5,1729.6,4.22,0,54.1,7.83
R57,BUS002,1,2,20,0,1,13.8,2236.6,5.84,1,37.2,12.22
R26,BUS005,3,1,14,0,0,21.0,1816.0,2.0,0,64.4,5.55
R27A,BUS002,3,3,13,0,0,14.7,1763.0,2.62,0,8.6,9.68
R45,BUS002,1,1,9,0,1,23.8,2842.0,3.47,1,56.0,9.28
R57,BUS003,2,2,8,0,1,17.7,2360.0,4.77,1,63.0,10.78
R26,BUS005,2,2,21,0,0,23.5,1897.4,2.51,1,32.3,7.39
R26,BUS002,3,2,8,0,1,8.7,1621.4,6.11,0,42.5,14.25
R45,BUS002,1,1,9,0,1,12.6,3285.9,5.93,0,89.2,17.56
R57,BUS002,3,0,9,0,1,4.5,1861.1,4.95,1,78.1,27.31
R57,BUS005,3,3,9,0,1,14.0,1440.5,4.38,0,72.8,7.07
R45,BUS003,1,0,10,0,1,5.8,2968.4,4.81,0,48.9,32.73
R27A,BUS002,1,2,10,0,1,10.4,1597.8,5.8,0,67.6,11.61
R26,BUS001,1,3,9,0,1,8.2,1510.2,4.78,0,62.9,14.05
R26,BUS002,1,1,11,0,0,10.0,1641.7,0.8,0,45.4,10.33
R45,BUS005,1,2,20,0,1,11.4,2418.7,4.47,1,58.6,15.33
R27A,BUS004,3,1,20,0,1,13.4,1657.7,5.83,0,66.8,9.84
